dit,cbo,rfc,ca,moa,ic,max_cc,buggy,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
1.0,8.0,16.0,8.0,0.0,0.0,1.0,False,False,0.41112312962732617,False,0.2,False,0.3562882819718946,AdaBoost,AdaBoost,False,0.35633745593458105
3.0,2.0,11.0,1.0,1.0,1.0,1.0,False,False,0.020373705711637283,False,0.0,False,0.03985802102757874,AdaBoost,AdaBoost,False,0.03982461998366271
1.0,1.0,15.0,0.0,0.0,0.0,1.0,False,False,0.028248444857650167,False,0.0,False,0.026841924612043367,AdaBoost,AdaBoost,False,0.02683903061157173
2.0,2.0,7.0,2.0,0.0,0.0,3.0,False,False,0.018113002521224445,False,0.0,False,0.1644826173982432,AdaBoost,AdaBoost,False,0.16431941124591531
1.0,5.0,15.0,5.0,1.0,0.0,1.0,False,False,0.04591537426725766,False,0.3,False,0.4160033367318087,AdaBoost,AdaBoost,False,0.41545499221562326
1.0,5.0,16.0,1.0,0.0,0.0,1.0,False,False,0.060970597020152326,False,0.0,False,0.1008209401089015,AdaBoost,AdaBoost,False,0.1007455639054981
1.0,16.0,32.0,5.0,2.0,0.0,2.0,False,True,0.5477947226817266,False,0.5,False,0.3274668397002168,AdaBoost,AdaBoost,False,0.32781206114337397
2.0,0.0,35.0,0.0,0.0,0.0,6.0,False,False,0.024221783266290976,False,0.1,False,0.04305846734032233,AdaBoost,AdaBoost,False,0.043042128467858536
2.0,8.0,13.0,1.0,1.0,0.0,1.0,False,False,0.08305381049160343,False,0.0,False,0.05307258995605022,AdaBoost,AdaBoost,False,0.053105584953146844
2.0,2.0,8.0,2.0,0.0,0.0,3.0,False,False,0.01821944289665784,False,0.0,False,0.17588591617136656,AdaBoost,AdaBoost,False,0.17571830825576973
2.0,2.0,6.0,2.0,0.0,0.0,3.0,False,False,0.018012343214513192,False,0.0,False,0.07674168645967057,AdaBoost,AdaBoost,False,0.07666794379992034
1.0,12.0,49.0,3.0,2.0,0.0,5.0,False,False,0.4942318662412841,False,0.4,False,0.4678838941042849,AdaBoost,AdaBoost,False,0.4679091340888249
4.0,4.0,5.0,1.0,0.0,1.0,1.0,False,False,0.01922761983347183,False,0.0,False,0.09342880899588586,AdaBoost,AdaBoost,False,0.09332873358500375
4.0,4.0,5.0,1.0,0.0,1.0,1.0,False,False,0.01922761983347183,False,0.0,False,0.09342880899588586,AdaBoost,AdaBoost,False,0.09332873358500375
4.0,4.0,5.0,1.0,0.0,1.0,1.0,False,False,0.01922761983347183,False,0.0,False,0.09342880899588586,AdaBoost,AdaBoost,False,0.09332873358500375
4.0,4.0,5.0,1.0,0.0,1.0,1.0,False,False,0.01922761983347183,False,0.0,False,0.09342880899588586,AdaBoost,AdaBoost,False,0.09332873358500375
3.0,8.0,29.0,2.0,0.0,0.0,1.0,False,False,0.04820709165606949,False,0.0,False,0.25090862645740003,AdaBoost,AdaBoost,False,0.2505746069429844
3.0,4.0,2.0,4.0,0.0,0.0,0.0,False,False,0.34562555238881204,False,0.2,False,0.4768014511180501,AdaBoost,AdaBoost,False,0.4766292435520949
1.0,2.0,11.0,0.0,0.0,0.0,3.0,False,False,0.035417197152831904,False,0.0,False,0.03423891761426636,AdaBoost,AdaBoost,False,0.03423429249331054
4.0,4.0,6.0,1.0,0.0,1.0,1.0,False,False,0.019335631806923558,False,0.0,False,0.0930859427081074,AdaBoost,AdaBoost,False,0.09299247640394427
4.0,4.0,6.0,1.0,0.0,1.0,1.0,False,False,0.019335631806923558,False,0.0,False,0.0930859427081074,AdaBoost,AdaBoost,False,0.09299247640394427
1.0,1.0,7.0,1.0,0.0,0.0,1.0,False,False,0.02386113019306928,False,0.0,False,0.04624257789158874,AdaBoost,AdaBoost,False,0.046208712983939096
4.0,4.0,6.0,1.0,0.0,1.0,1.0,False,False,0.019335631806923558,False,0.0,False,0.0930859427081074,AdaBoost,AdaBoost,False,0.09299247640394427
4.0,4.0,6.0,1.0,0.0,1.0,1.0,False,False,0.019335631806923558,False,0.0,False,0.0930859427081074,AdaBoost,AdaBoost,False,0.09299247640394427
1.0,12.0,8.0,10.0,0.0,0.0,1.0,False,False,0.2271463921241015,False,0.0,False,0.18659961095524646,AdaBoost,AdaBoost,False,0.18662307189208036
1.0,9.0,13.0,9.0,0.0,0.0,1.0,False,False,0.4349002577655443,False,0.1,False,0.3244533680812993,AdaBoost,AdaBoost,False,0.32456932798566795
1.0,10.0,43.0,3.0,3.0,0.0,3.0,False,False,0.449993341873497,False,0.1,False,0.4666497044619961,AdaBoost,AdaBoost,False,0.46655865248688083
1.0,3.0,15.0,3.0,0.0,0.0,1.0,False,False,0.03159894714462152,False,0.0,False,0.12981475339845247,AdaBoost,AdaBoost,False,0.12965092357927802
1.0,7.0,9.0,2.0,0.0,0.0,1.0,False,False,0.08025993018228497,False,0.1,False,0.3807647294323484,AdaBoost,AdaBoost,False,0.3806929661545101
3.0,4.0,8.0,1.0,0.0,1.0,1.0,False,False,0.030656257857530664,False,0.0,False,0.046917598613811284,AdaBoost,AdaBoost,False,0.04690174344448196
2.0,2.0,11.0,1.0,0.0,0.0,1.0,False,False,0.02010127297567708,False,0.0,False,0.14522634700760553,AdaBoost,AdaBoost,False,0.14504593914370142
1.0,12.0,6.0,9.0,0.0,0.0,1.0,False,False,0.20905727267916416,False,0.0,False,0.07803310747913522,AdaBoost,AdaBoost,False,0.07820486148994422
3.0,4.0,8.0,1.0,0.0,1.0,1.0,False,False,0.030656257857530664,False,0.0,False,0.046917598613811284,AdaBoost,AdaBoost,False,0.04690174344448196
1.0,1.0,15.0,1.0,0.0,0.0,1.0,False,False,0.02511501468978149,False,0.0,False,0.07040982653973951,AdaBoost,AdaBoost,False,0.07033380766563439
1.0,9.0,18.0,2.0,1.0,0.0,1.0,False,False,0.1352941571726721,False,0.1,False,0.22897961595764185,AdaBoost,AdaBoost,False,0.22882238582318823
1.0,11.0,38.0,0.0,1.0,0.0,3.0,False,True,0.6296972320489966,False,0.2,False,0.4336705773300415,AdaBoost,AdaBoost,False,0.43390655171603826
1.0,3.0,27.0,1.0,0.0,0.0,1.0,False,False,0.04337765323773877,False,0.0,False,0.1758474368443211,AdaBoost,AdaBoost,False,0.1756265874361542
1.0,4.026262,12.250418,1.696808,0.0,0.0,5.10493,True,False,0.04881470600901747,False,0.3,False,0.2465570693402255,AdaBoost,AdaBoost,False,0.24628525088674708
2.097467,1.9898060000000002,3.958505,0.677395,0.0,0.0,0.0,True,False,0.3522157479798409,True,0.6,True,0.6248403315328629,AdaBoost,AdaBoost,True,0.6245124338454358
3.0,2.0,4.0,2.0,0.0,0.0,0.0,False,False,0.3432752516122177,False,0.0,True,0.5116456404516081,AdaBoost,AdaBoost,True,0.5113501533201611
2.0,6.0,19.0,0.0,0.0,0.0,1.0,False,False,0.05862713049827373,False,0.0,False,0.02455355485481016,AdaBoost,AdaBoost,False,0.02459745421866451
1.0,2.0,7.0,2.0,0.0,0.0,1.0,False,False,0.02666391083425204,False,0.0,False,0.09885676405558264,AdaBoost,AdaBoost,False,0.09875230446520457
2.0,2.0,12.0,1.0,0.0,0.0,1.0,False,False,0.02023493385434572,False,0.0,False,0.199150792070582,AdaBoost,AdaBoost,False,0.1988704386658426
1.0,0.0,7.0,0.0,1.0,0.0,1.0,False,False,0.02289727109455488,False,0.0,False,0.043348485756042346,AdaBoost,AdaBoost,False,0.043312143398643234
3.0,2.0,8.0,2.0,1.0,0.0,1.0,False,False,0.010755893297505587,False,0.0,False,0.059679759821430325,AdaBoost,AdaBoost,False,0.05960221960846871
2.0,8.0,25.0,6.0,0.0,0.0,2.0,False,False,0.0648208697533643,False,0.0,False,0.2135858000475638,AdaBoost,AdaBoost,False,0.21333515731964017
1.0,1.0,14.0,0.0,0.0,0.0,1.0,False,False,0.02805687708412968,False,0.0,False,0.03687433108175958,AdaBoost,AdaBoost,False,0.036855144353324466
1.0,1.0,14.0,0.0,0.0,0.0,1.0,False,False,0.02805687708412968,False,0.0,False,0.03687433108175958,AdaBoost,AdaBoost,False,0.036855144353324466
1.0,6.0,20.0,2.0,3.0,0.0,1.0,False,False,0.18925988992938905,False,0.0,False,0.11282295487345187,AdaBoost,AdaBoost,False,0.11291101549372211
1.803455,6.099284,24.594279,1.0,1.9932509999999999,0.0,2.70614,True,False,0.4247694847581535,False,0.2,False,0.3001305174637444,AdaBoost,AdaBoost,False,0.30028950173308405
1.0,4.0,35.0,2.0,2.0,0.0,3.0,False,False,0.09383604997778934,False,0.1,False,0.15905971160063667,AdaBoost,AdaBoost,False,0.15895615235352478
2.0,7.0,22.0,1.0,0.0,0.0,1.0,False,False,0.06716783038890016,False,0.0,False,0.10832310239074912,AdaBoost,AdaBoost,False,0.10824446285631983
1.0,7.0,17.0,0.0,2.0,0.0,3.0,False,False,0.13239989090817822,False,0.0,False,0.05721558197530045,AdaBoost,AdaBoost,False,0.057312004709480766
2.970026,2.899971,4.0,3.64646,0.0,0.0,0.0,True,False,0.34345227008788376,True,0.6,True,0.7048230463350657,AdaBoost,AdaBoost,True,0.7042862295495798
1.0,5.0,17.0,4.0,0.0,0.0,6.0,False,False,0.0549141329144884,False,0.2,False,0.21103126290928287,AdaBoost,AdaBoost,False,0.21080683798929534
1.0,3.0,29.0,0.0,2.0,0.0,6.0,False,False,0.09465495004896184,False,0.0,False,0.10868580126512584,AdaBoost,AdaBoost,False,0.10865967047963632
3.0,1.0,2.0,0.0,0.0,0.0,0.0,False,False,0.013249457066747836,False,0.0,False,0.319619831085936,AdaBoost,AdaBoost,False,0.31936992302164147
3.0,1.0,2.0,0.0,0.0,0.0,0.0,False,False,0.013249457066747836,False,0.0,False,0.319619831085936,AdaBoost,AdaBoost,False,0.31936992302164147
1.0,5.0,29.0,2.0,0.0,0.0,1.0,False,False,0.05925244140022814,False,0.0,False,0.2916931399816186,AdaBoost,AdaBoost,False,0.2914958579424821
2.0,3.0,11.0,2.0,0.0,0.0,2.0,False,False,0.02612523391055649,False,0.0,False,0.21167790997145214,AdaBoost,AdaBoost,False,0.21159421255096755
2.0,7.0,19.0,0.0,1.0,0.0,1.0,False,False,0.08166951628411974,False,0.0,False,0.2786496786521924,AdaBoost,AdaBoost,False,0.2784772746373322
2.0,3.0,26.0,1.0,1.0,0.0,3.0,False,False,0.037199118236286174,False,0.0,False,0.3391963017549185,AdaBoost,AdaBoost,False,0.3389550489373624
1.0,1.0,11.0,0.0,0.0,0.0,1.0,False,False,0.027157841953508267,False,0.0,False,0.008412330262540839,AdaBoost,AdaBoost,False,0.008422696881253633
2.0,5.0,13.0,1.0,0.0,0.0,1.0,False,False,0.04407050094373724,False,0.0,False,0.058744241240859335,AdaBoost,AdaBoost,False,0.058726483796937505
2.0,5.0,8.0,1.0,0.0,0.0,1.0,False,False,0.042880440291646116,False,0.0,False,0.07554153643359325,AdaBoost,AdaBoost,False,0.07553014241593778
1.0,5.0,8.0,0.0,0.0,0.0,1.0,False,False,0.061689734010498175,False,0.0,False,0.034818543497179416,AdaBoost,AdaBoost,False,0.034814011063955985
1.0,1.0,5.0,1.0,1.0,0.0,1.0,False,False,0.025275814396075468,False,0.0,False,0.062266642053391885,AdaBoost,AdaBoost,False,0.06223758908476586
2.0,4.0,7.0,1.0,0.0,0.0,1.0,False,False,0.03442820831425363,False,0.0,False,0.1273049615590474,AdaBoost,AdaBoost,False,0.12728362527554113
1.0,11.0,6.0,8.0,0.0,0.0,1.0,False,False,0.14099247492932032,False,0.0,False,0.13451028633127346,AdaBoost,AdaBoost,False,0.13449354317236978
2.302388,1.137634,3.9667790000000003,0.198486,0.0,0.0,0.0,True,False,0.017458607064042075,False,0.5,True,0.6023418193184675,AdaBoost,AdaBoost,True,0.6019998259354961
3.0,0.0,4.0,0.0,0.0,0.0,1.0,False,False,0.010897789904626582,False,0.0,False,0.06784815183198979,AdaBoost,AdaBoost,False,0.06780170545292602
2.0,5.0,11.0,1.0,0.0,0.0,1.0,False,False,0.043563341341195966,False,0.0,False,0.07405735316835023,AdaBoost,AdaBoost,False,0.0740417000460213
3.0,0.0,4.0,0.0,0.0,0.0,1.0,False,False,0.010897789904626582,False,0.0,False,0.06784815183198979,AdaBoost,AdaBoost,False,0.06780170545292602
1.0,9.0,2.0,9.0,0.0,0.0,1.0,False,False,0.08910581125652572,False,0.0,False,0.013293582134775682,AdaBoost,AdaBoost,False,0.013340963320647008
1.0,6.0,17.0,6.0,0.0,0.0,1.0,False,False,0.04828736791615873,False,0.1,False,0.09358654511074252,AdaBoost,AdaBoost,False,0.09355797812164375
2.0,3.0,15.0,2.0,0.0,0.0,6.0,False,False,0.36604662622249295,False,0.1,False,0.29680273399571544,AdaBoost,AdaBoost,False,0.296816400011594
2.0,3.0,15.0,2.0,0.0,0.0,6.0,False,False,0.36604662622249295,False,0.1,False,0.29680273399571544,AdaBoost,AdaBoost,False,0.296816400011594
2.0,3.0,4.0,3.0,1.0,0.0,1.0,False,False,0.024294333184953783,False,0.0,False,0.13419490774031978,AdaBoost,AdaBoost,False,0.13411586364356926
3.0,0.0,7.0,0.0,0.0,0.0,1.0,False,False,0.011064986473521,False,0.0,False,0.06624243936124236,AdaBoost,AdaBoost,False,0.06619885608756468
1.0,3.0,21.0,2.0,1.0,0.0,2.0,False,False,0.039995265603976614,False,0.3,False,0.2355666350361264,AdaBoost,AdaBoost,False,0.23545490274880862
1.0,3.0,21.0,3.0,0.0,0.0,4.0,False,False,0.03635791703769114,False,0.0,False,0.02652494141111149,AdaBoost,AdaBoost,False,0.026527200237148572
1.0,5.0,7.0,4.0,1.0,0.0,0.0,False,False,0.3778532132295312,True,0.9,True,0.6105804469167838,Voting,Voting,False,0.38490776002530314
1.0,0.0,12.0,0.0,2.0,0.0,4.0,False,False,0.034381545385566405,False,0.0,False,0.022618201261181768,AdaBoost,AdaBoost,False,0.02262234492005168
1.0,10.0,17.0,2.0,1.0,0.0,1.0,False,False,0.15303565863073826,False,0.0,False,0.26610631694514864,AdaBoost,AdaBoost,False,0.2659907716458099
1.0,3.0,11.0,2.0,0.0,0.0,1.0,False,False,0.03339485795384732,False,0.0,False,0.04585033530738823,AdaBoost,AdaBoost,False,0.045840144603263945
1.0,8.0,6.0,7.0,1.0,0.0,2.0,False,False,0.08070575464836041,False,0.1,False,0.20405297900812355,AdaBoost,AdaBoost,False,0.20401668376042129
1.0,8.0,19.0,8.0,1.0,0.0,4.0,False,False,0.1088650650641586,False,0.1,False,0.0225347551164998,AdaBoost,AdaBoost,False,0.022603351475114324
1.0,3.3527199999999997,7.951095,3.0844,0.0,0.0,1.9538400000000002,True,False,0.3658547907764653,False,0.2,False,0.3047310568487933,AdaBoost,AdaBoost,False,0.30471982638557954
3.0,3.0,8.0,1.0,0.0,0.0,2.0,False,False,0.019883167731569642,False,0.0,False,0.28963378335484163,AdaBoost,AdaBoost,False,0.2895522786537088
1.0,4.0,4.0,4.0,2.0,0.0,2.0,False,False,0.05121670931800023,False,0.2,False,0.31243724142847484,AdaBoost,AdaBoost,False,0.31224879472309114
2.0,2.0,8.0,1.0,2.0,0.0,3.0,False,False,0.03322435568645432,False,0.1,False,0.094049025536445,AdaBoost,AdaBoost,False,0.0940239122686797
2.0,10.0,31.0,5.0,1.0,0.0,3.0,False,False,0.15842635581477493,False,0.2,False,0.2032000630698584,AdaBoost,AdaBoost,False,0.20317036645756878
1.0,3.0,5.0,3.0,0.0,0.0,3.0,False,False,0.031035982217073863,False,0.0,False,0.11068815050682916,AdaBoost,AdaBoost,False,0.11065608762339096
1.0,8.0,37.0,6.0,0.0,0.0,4.0,False,False,0.13380330941088048,False,0.1,False,0.02365828961986212,AdaBoost,AdaBoost,False,0.02374213297405743
1.0,0.0,9.0,0.0,0.0,0.0,1.0,False,False,0.021688320524770374,False,0.0,False,0.019942187977463763,AdaBoost,AdaBoost,False,0.01994021373904791
3.0,5.0,10.0,2.0,0.0,0.0,1.0,False,False,0.02706736857319192,False,0.0,False,0.04698437155423766,AdaBoost,AdaBoost,False,0.046976116090872926
3.0,5.0,10.0,2.0,0.0,0.0,1.0,False,False,0.02706736857319192,False,0.0,False,0.04698437155423766,AdaBoost,AdaBoost,False,0.046976116090872926
1.0,3.0,31.0,0.0,1.0,0.0,3.0,False,False,0.05603801585215426,False,0.0,False,0.20977743472393212,AdaBoost,AdaBoost,False,0.2096443044556685
2.0,1.0,11.0,1.0,0.0,0.0,1.0,False,False,0.018364477726540242,False,0.0,False,0.0731247332627523,AdaBoost,AdaBoost,False,0.07308163024067046
3.0,3.0,8.0,1.0,0.0,0.0,2.0,False,False,0.019883167731569642,False,0.0,False,0.28963378335484163,AdaBoost,AdaBoost,False,0.2895522786537088
1.0,5.0,17.0,1.0,2.0,0.0,1.0,False,False,0.0769151490578943,False,0.0,False,0.18014241235722794,AdaBoost,AdaBoost,False,0.18004716855541136
1.0,3.0,10.0,3.0,0.0,0.0,1.0,False,False,0.029994082274104005,False,0.0,False,0.03837352110442598,AdaBoost,AdaBoost,False,0.03836654029121263
2.0,0.0,20.0,0.0,1.0,0.0,5.0,False,False,0.02307922775777188,False,0.0,False,0.0221229983449048,AdaBoost,AdaBoost,False,0.022120174657687182
1.0,2.3622650000000003,14.556049,0.982675,0.876458,0.0,0.362094,True,False,0.36800736115120297,True,0.9,True,0.5717149414121014,AdaBoost,AdaBoost,True,0.5716332917378282
1.0,2.0,3.0,2.0,0.0,0.0,0.0,False,False,0.025386439530947862,False,0.0,False,0.16128753012643945,AdaBoost,AdaBoost,False,0.1612086277360643
3.0,3.0,3.0,1.0,0.0,0.0,1.0,False,False,0.01891575677995272,False,0.0,False,0.06589070022140837,AdaBoost,AdaBoost,False,0.06586203745052305
1.0,3.0,8.0,1.0,0.0,0.0,1.0,False,False,0.03658332062963943,False,0.0,False,0.07223858272719792,AdaBoost,AdaBoost,False,0.07222549125363963
1.0,1.0,7.0,1.0,0.0,0.0,1.0,False,False,0.023734132945808863,False,0.0,False,0.02480355964117821,AdaBoost,AdaBoost,False,0.02479937757480657
1.0,0.0,16.0,0.0,0.0,0.0,2.0,False,False,0.35659770819384395,False,0.0,False,0.16055957344336352,AdaBoost,AdaBoost,False,0.160659718291795
1.0,0.0,16.0,0.0,0.0,0.0,2.0,False,False,0.35659770819384395,False,0.0,False,0.16055957344336352,AdaBoost,AdaBoost,False,0.160659718291795
1.0,0.0,24.0,0.0,0.0,0.0,3.0,False,False,0.02575170398556841,False,0.0,False,0.04725582658001768,AdaBoost,AdaBoost,False,0.04723444640192382
3.0,4.0,4.0,1.0,0.0,0.0,1.0,False,False,0.02381220295379322,False,0.0,False,0.07221373432453441,AdaBoost,AdaBoost,False,0.07219194226578582
2.0,3.0,6.0,1.0,1.0,0.0,1.0,False,False,0.029603600378397318,False,0.0,False,0.07045243396660611,AdaBoost,AdaBoost,False,0.07042922677401219
1.0,5.4074300000000015,6.251915,5.558184,0.0,0.0,0.817983,True,False,0.3732357432777265,False,0.4,True,0.534172712562349,AdaBoost,AdaBoost,True,0.5340486173525294
2.0,6.0,17.0,1.0,0.0,0.0,1.0,False,False,0.05581373595077014,False,0.0,False,0.11060725954813673,AdaBoost,AdaBoost,False,0.11055415709292477
1.0,1.0,2.0,1.0,0.0,0.0,0.0,False,False,0.0227313864218658,False,0.03685897435897436,False,0.10068239006517284,AdaBoost,AdaBoost,False,0.10062629997608602
1.0,9.0,20.0,5.0,1.0,0.0,5.0,False,False,0.14113103004524366,False,0.0,False,0.1301777423462972,AdaBoost,AdaBoost,False,0.13016453709037784
1.08841,4.319709,7.029658,2.442298,0.0,0.0,0.807272,True,False,0.3738739149758987,True,0.6,True,0.5637596911815314,AdaBoost,AdaBoost,True,0.5636390892690601
3.0,3.0,4.0,1.0,0.0,0.0,1.0,False,False,0.01856695048595022,False,0.0,False,0.06044217512012301,AdaBoost,AdaBoost,False,0.060423556663009345
1.0,6.0,1.0,5.0,0.0,0.0,1.0,False,False,0.045340621275662116,False,0.0,False,0.017421431424765457,AdaBoost,AdaBoost,False,0.017427743732110576
1.0,0.0,10.0,0.0,2.0,0.0,2.0,False,False,0.029594234476849987,False,0.0,False,0.0045076686838230965,AdaBoost,AdaBoost,False,0.00451956785991256
1.0,5.0,4.0,4.0,0.0,0.0,0.0,True,False,0.038989282208168184,False,0.3,False,0.4339744756232619,AdaBoost,AdaBoost,False,0.4337599890161101
1.0,4.0,11.0,3.0,0.0,0.0,1.0,False,False,0.036404704734526304,False,0.0,False,0.1600298908753907,AdaBoost,AdaBoost,False,0.15999775466229257
1.0,1.0,11.0,1.0,0.0,0.0,1.0,False,False,0.023609382369424014,False,0.0,False,0.04677461052538599,AdaBoost,AdaBoost,False,0.046757831272100606
1.0,3.0,14.0,1.0,0.0,0.0,5.0,False,False,0.3763385631451517,False,0.4,False,0.4428277830205445,AdaBoost,AdaBoost,False,0.44278999284155257
1.0,2.0,18.0,2.0,1.0,0.0,5.0,False,False,0.03594189774689485,False,0.0,False,0.010628982784931504,AdaBoost,AdaBoost,False,0.010640202979418582
3.0,4.0,9.0,1.0,0.0,0.0,1.0,False,False,0.02385278373532086,False,0.0,False,0.093022914698309,AdaBoost,AdaBoost,False,0.09300607014172446
1.0,5.0,15.0,1.0,2.0,0.0,6.0,False,False,0.4342392346131621,False,0.0,False,0.2400136575216869,AdaBoost,AdaBoost,False,0.24007773390038842
2.0,0.0,13.0,0.0,1.0,0.0,1.0,False,False,0.01761784432097301,False,0.0,False,0.012572243574294085,AdaBoost,AdaBoost,False,0.012573059003628541
2.0,2.0,10.0,1.0,2.0,0.0,3.0,False,False,0.03289168652183196,False,0.0,False,0.02188505905404171,AdaBoost,AdaBoost,False,0.021886632081502447
1.0,2.0,41.0,1.0,0.0,0.0,4.0,False,False,0.04870288835427901,False,0.0,False,0.08010940334518796,AdaBoost,AdaBoost,False,0.08008295171514683
3.0,5.0,8.0,2.0,0.0,0.0,1.0,False,False,0.02617710911072921,False,0.0,False,0.051982749699713976,AdaBoost,AdaBoost,False,0.051975464909057564
1.0,8.0,26.0,3.0,1.0,0.0,4.0,False,False,0.11921088805655768,False,0.3,False,0.13653524430429154,AdaBoost,AdaBoost,False,0.13654873606778875
1.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
1.0,3.0,36.0,1.0,1.0,0.0,6.0,False,False,0.07114419078611979,False,0.0,False,0.09566698478092213,AdaBoost,AdaBoost,False,0.09564182761252638
1.0,2.0,2.0,2.0,0.0,0.0,0.0,False,False,0.02461851386366641,False,0.0,False,0.02299671104359032,AdaBoost,AdaBoost,False,0.02299421499650843
1.0,8.0,26.0,7.0,0.0,0.0,5.0,False,False,0.10501125930307413,False,0.1,False,0.18263342758240145,AdaBoost,AdaBoost,False,0.1825836178374296
1.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
1.0,1.0,10.0,1.0,0.0,0.0,2.0,False,False,0.02421010950430517,False,0.0,False,0.10932064828939986,AdaBoost,AdaBoost,False,0.10927201623702261
1.0,4.0,7.0,1.0,2.0,0.0,2.0,False,False,0.0590054798344912,False,0.0,False,0.06916675695349173,AdaBoost,AdaBoost,False,0.06915681524949573
2.0,8.0,16.0,1.0,1.0,0.0,1.0,False,False,0.42162434027746976,False,0.0,False,0.2536005755184641,AdaBoost,AdaBoost,False,0.25364815810025343
1.0,7.0,10.0,6.0,0.0,0.0,1.0,False,False,0.054761969739891767,False,0.4,True,0.5161573960997803,AdaBoost,AdaBoost,True,0.5161063685920004
1.0,1.0,11.0,1.0,0.0,0.0,3.0,False,False,0.02523638774403542,False,0.0,False,0.07616000329955873,AdaBoost,AdaBoost,False,0.07612512355895333
2.0,6.0,12.0,2.0,1.0,0.0,1.0,False,False,0.051722787092068616,False,0.0,False,0.08258056212097112,AdaBoost,AdaBoost,False,0.08256314112257991
1.0,6.0,11.0,1.0,0.0,0.0,2.0,False,False,0.06989929960436524,False,0.0,False,0.19868014305309686,AdaBoost,AdaBoost,False,0.1986384640137844
1.0,0.0,11.0,0.0,0.0,0.0,1.0,False,False,0.02135939956266965,False,0.0,False,0.017462607781018543,AdaBoost,AdaBoost,False,0.01746218185824973
1.0,5.0,1.0,4.0,0.0,0.0,1.0,False,False,0.03951909519925546,False,0.0,False,0.05831711474456306,AdaBoost,AdaBoost,False,0.05830463851958342
1.0,5.0,1.0,4.0,0.0,0.0,1.0,False,False,0.03951909519925546,False,0.0,False,0.05831711474456306,AdaBoost,AdaBoost,False,0.05830463851958342
1.0,0.0,2.0,0.0,0.0,0.0,0.0,True,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
1.0,0.0,7.0,0.0,0.0,0.0,1.0,False,False,0.020938576980261882,False,0.0,False,0.02313922948577135,AdaBoost,AdaBoost,False,0.023135040125847692
1.0,0.0,7.0,0.0,0.0,0.0,1.0,False,False,0.020938576980261882,False,0.0,False,0.02313922948577135,AdaBoost,AdaBoost,False,0.023135040125847692
1.0,1.0,2.0,1.0,0.0,0.0,0.0,False,False,0.02214057603531664,False,0.1,False,0.02457936916965976,AdaBoost,AdaBoost,False,0.024588296660723218
1.0,4.0,12.0,3.0,0.0,0.0,1.0,False,False,0.03661065444302186,False,0.0,False,0.08535044091660833,AdaBoost,AdaBoost,False,0.08532714549909494
2.0,3.0,9.0,1.0,1.0,0.0,2.0,False,False,0.030285929492702545,False,0.0,False,0.12199230367236373,AdaBoost,AdaBoost,False,0.12196723473432486
1.0,1.0,12.0,0.0,0.0,0.0,1.0,False,False,0.026651810991256287,False,0.0,False,0.008606618130215285,AdaBoost,AdaBoost,False,0.00861438518694628
1.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
1.0,6.0,14.0,2.0,2.0,0.0,1.0,False,False,0.0844674189706454,False,0.1,False,0.1211531656867912,AdaBoost,AdaBoost,False,0.12113298761872703
1.0,0.0,2.0,0.0,0.0,0.0,0.0,True,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
2.0,6.0,8.0,0.0,0.0,0.0,1.0,False,False,0.0580675210647876,False,0.0,False,0.044026395832757054,AdaBoost,AdaBoost,False,0.04402100281295864
1.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
1.0,0.0,2.0,0.0,0.0,0.0,0.0,True,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
1.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
1.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
1.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
1.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
1.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,0.02001552315234332,False,0.0,False,0.025315111245914908,AdaBoost,AdaBoost,False,0.025309129355416453
