dit,ca,ce,lcom3,loc,moa,ic,buggy,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
1.0,4.0,0.0,0.555556,49.0,0.0,0.0,False,False,0.0584163537956942,False,0.0,False,0.020581021565617558,RandomForest,RandomForest,False,1.0328342350984531e-05
1.0,1.0,0.0,0.333333,100.0,0.0,0.0,False,False,0.04815500047056368,False,0.0,False,0.025347864340987108,RandomForest,RandomForest,False,8.513842504006255e-06
1.0,0.0,2.0,2.0,18.0,0.0,0.0,False,False,0.22744051514913885,False,0.0,False,0.2282089414058078,RandomForest,RandomForest,False,4.0326523030383415e-05
1.0,7.0,1.0,2.0,5.0,0.0,0.0,False,False,0.16512512438571084,False,0.0,False,0.015313658711391356,RandomForest,RandomForest,False,2.9163850054238756e-05
1.0,1.0,2.0,1.0,15.0,1.0,0.0,False,False,0.12574423465451076,False,0.0,False,0.05161090228826391,RandomForest,RandomForest,False,2.226284699320988e-05
1.0,6.0,6.0,0.75,88.0,0.0,0.0,False,False,0.15062886852989765,False,0.0,False,0.2594888560227282,RandomForest,RandomForest,False,2.6666874461342576e-05
1.342969,3.8396589999999997,7.1579070000000025,1.336547,236.15081099999998,0.628472,0.0,True,True,0.6457209813162647,True,0.6,True,0.9436201138775056,RandomForest,RandomForest,True,0.6000081680080613
1.0,2.0,3.0,2.0,145.0,0.0,0.0,False,False,0.2569214400215165,False,0.0,False,0.057220573856067165,RandomForest,RandomForest,False,4.551962425640722e-05
1.0,1.0,1.0,0.5,133.0,0.0,0.0,False,False,0.07000511125624496,False,0.0,False,0.058471061334509536,RandomForest,RandomForest,False,1.2390916757833951e-05
1.0,4.0,4.0,0.416667,62.0,0.0,0.0,False,False,0.08401636073577279,False,0.0,False,0.058939969792020624,RandomForest,RandomForest,False,1.3898825633085701e-05
1.650237,4.880214,5.352666999999999,1.8931220000000002,34.270466,0.840625,0.0,True,True,0.6249791086723911,True,0.8,True,0.6091387897839917,RandomForest,RandomForest,True,0.7999689168907039
1.0,2.0,0.0,2.0,55.0,0.0,0.0,False,False,0.17719456774622044,False,0.0,False,0.038888281227398035,RandomForest,RandomForest,False,3.1900428674071456e-05
1.0,0.0,8.0,2.0,17.0,0.0,0.0,False,False,0.3966468510198432,False,0.3481076964587556,False,0.35532537799123864,RandomForest,RandomForest,False,0.34811628140764794
1.0,7.0,1.0,2.0,1.0,0.0,0.0,False,False,0.16493863011937762,False,0.0,False,0.010727404614122958,RandomForest,RandomForest,False,2.9183788231080235e-05
1.0,1.0,1.0,2.0,4.0,0.0,0.0,False,False,0.1987396405592927,False,0.0,False,0.016095216555495638,RandomForest,RandomForest,False,3.518078022038172e-05
1.0,7.0,1.0,2.0,1.0,0.0,0.0,False,False,0.16493863011937762,False,0.0,False,0.010727404614122958,RandomForest,RandomForest,False,2.9183788231080235e-05
1.0,5.0,2.0,0.545455,259.0,1.0,0.0,False,False,0.08692656942193445,False,0.0,False,0.03252582534957193,RandomForest,RandomForest,False,1.5406796713074455e-05
2.1625959999999997,5.01317,6.447736,1.8959580000000005,129.579049,0.45961899999999994,0.0,True,True,0.6818969271663944,True,0.8,True,0.6871713152589239,RandomForest,RandomForest,True,0.7999790575487127
1.0,3.0,1.0,2.0,7.0,0.0,0.0,False,False,0.18927136399733133,False,0.0,False,0.017936375644367772,RandomForest,RandomForest,False,3.3470248084447086e-05
1.0,0.0,2.0,0.833333,84.0,0.0,0.0,False,False,0.11338262830399565,False,0.0,False,0.05098695081991195,RandomForest,RandomForest,False,2.0090913253164043e-05
1.0,5.0,0.0,2.0,4.0,0.0,0.0,False,False,0.15925758690822406,False,0.0,False,0.014346448601770981,RandomForest,RandomForest,False,2.820958674061852e-05
1.0,6.0,0.0,2.0,1.0,0.0,0.0,False,False,0.1535605782812208,False,0.0,False,0.009285556001898142,RandomForest,RandomForest,False,2.714412451164129e-05
1.0,6.0,0.0,2.0,1.0,0.0,0.0,False,False,0.1535605782812208,False,0.0,False,0.009285556001898142,RandomForest,RandomForest,False,2.714412451164129e-05
2.0,2.0,2.0,2.0,8.0,0.0,0.0,False,False,0.2370980270126985,False,0.0,False,0.02617542172075672,RandomForest,RandomForest,False,4.193343020433168e-05
3.0,3.0,1.0,0.611111,100.0,0.0,0.0,False,False,0.09423792238181353,False,0.1,False,0.1070276786725074,RandomForest,RandomForest,False,0.09999898204405719
1.0,6.0,1.0,1.0,9.0,0.0,0.0,False,False,0.097333772441704,False,0.0,False,0.03168501734106111,RandomForest,RandomForest,False,1.7221629490548947e-05
2.0,8.0,3.0,0.9,55.0,0.0,1.0,False,False,0.016335708978370767,False,0.0,False,0.05850693741967498,RandomForest,RandomForest,False,2.9794918672175264e-06
2.0,7.0,2.0,0.866667,68.0,0.0,1.0,False,False,0.014239542726526534,False,0.0,False,0.055832466031748115,RandomForest,RandomForest,False,2.536299680664544e-06
1.0,5.0,0.0,2.0,1.0,0.0,0.0,False,False,0.1591223702768286,False,0.0,False,0.00765793857999563,RandomForest,RandomForest,False,2.811906420856952e-05
1.0,6.0,1.0,2.0,2.0,0.0,0.0,False,False,0.17155111393484412,False,0.0,False,0.011928439510587956,RandomForest,RandomForest,False,3.0271610208185717e-05
1.0,11.0,1.0,2.0,5.0,0.0,0.0,False,False,0.1356434626966109,False,0.0,False,0.014824644033658768,RandomForest,RandomForest,False,2.4008215928068802e-05
1.0,5.0,0.0,2.0,2.0,0.0,0.0,False,False,0.15916694344403393,False,0.0,False,0.008234809455622957,RandomForest,RandomForest,False,2.8104669611527316e-05
1.0,4.0,0.0,2.0,1.0,0.0,0.0,False,False,0.16432462793714184,False,0.0,False,0.00809796238234557,RandomForest,RandomForest,False,2.9062757914649796e-05
1.0,4.0,0.0,2.0,1.0,0.0,0.0,False,False,0.16432462793714184,False,0.0,False,0.00809796238234557,RandomForest,RandomForest,False,2.9062757914649796e-05
1.6560709999999998,4.406553,6.414656,1.327874,259.596021,0.344539,0.0,True,True,0.6309855159947263,True,0.8,True,0.9501848723397888,RandomForest,RandomForest,True,0.7999700420294829
1.0,1.0,0.0,2.0,1.0,0.0,0.0,False,False,0.17773539310399813,False,0.0,False,0.005798846858719895,RandomForest,RandomForest,False,3.1482753292411976e-05
1.0,1.0,0.0,2.0,1.0,0.0,0.0,False,False,0.17773539310399813,False,0.0,False,0.005798846858719895,RandomForest,RandomForest,False,3.1482753292411976e-05
1.0,10.0,0.0,2.0,3.0,0.0,0.0,False,False,0.12811582066513552,False,0.0,False,0.010368666993853522,RandomForest,RandomForest,False,2.269679053949704e-05
1.0,3.0,0.0,2.0,1.0,0.0,0.0,False,False,0.1691608841590807,False,0.0,False,0.0065050715963560725,RandomForest,RandomForest,False,2.993534913019014e-05
1.0,3.0,0.0,2.0,1.0,0.0,0.0,False,False,0.1691608841590807,False,0.0,False,0.0065050715963560725,RandomForest,RandomForest,False,2.993534913019014e-05
1.0,4.0,2.0,2.0,2.0,0.0,0.0,False,False,0.2051189276758288,False,0.0,False,0.014859128203240287,RandomForest,RandomForest,False,3.6226608588465974e-05
1.0,2.0,0.0,2.0,1.0,0.0,0.0,False,False,0.17362988081262629,False,0.0,False,0.006284286773080347,RandomForest,RandomForest,False,3.0723133875872496e-05
1.0,3.0,0.0,2.0,2.0,0.0,0.0,False,False,0.1692109100959602,False,0.0,False,0.006966015459584661,RandomForest,RandomForest,False,2.9905554917490765e-05
1.0,3.0,0.0,2.0,2.0,0.0,0.0,False,False,0.1692109100959602,False,0.0,False,0.006966015459584661,RandomForest,RandomForest,False,2.9905554917490765e-05
1.0,3.0,1.0,2.0,2.0,0.0,0.0,False,False,0.18898089525629272,False,0.0,False,0.008426150577574015,RandomForest,RandomForest,False,3.336484055127961e-05
1.0,2.0,10.0,2.0,89.0,0.0,0.0,False,False,0.4335695995279867,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,6.737967722026503e-05
1.0,3.0,2.0,2.0,2.0,0.0,0.0,False,False,0.17070194918476006,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.6585828533043887e-05
1.0,9.0,0.0,2.0,2.0,0.0,0.0,False,False,0.09818268332718028,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,1.5279560355081655e-05
2.0,5.0,3.0,0.8,60.0,0.0,1.0,False,False,0.015824072251617208,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.381009762767711e-06
1.0,0.0,6.0,2.0,124.0,0.0,0.0,False,False,0.3215758274532093,False,0.0,False,0.2,RandomForest,RandomForest,False,4.996075703990322e-05
1.0,5.0,3.0,2.0,3.0,0.0,0.0,False,False,0.1833707151302024,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.8572486489976864e-05
1.0,1.0,8.0,2.0,101.0,0.0,0.0,False,False,0.3767806643589529,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,5.860422294706744e-05
1.0,3.0,3.0,0.6,120.0,1.0,0.0,False,False,0.07965943398228749,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,1.2385151283874719e-05
1.0,7.0,2.0,2.0,44.0,0.0,0.0,False,False,0.14999637403674426,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.3323422848259134e-05
1.0,2.0,2.0,2.0,105.0,0.0,0.0,False,False,0.18868201848669536,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.935083309387021e-05
1.0,1.0,0.0,2.0,6.0,0.0,0.0,False,False,0.1364890586323183,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.1206227833119666e-05
1.732404,0.758826,5.013185,1.8060479999999999,37.603937,0.691658,0.0,True,True,0.6054105590074502,True,0.7,True,0.8,RandomForest,RandomForest,True,0.6999853158503337
1.8609209999999998,3.907292,4.3517,1.805637,55.348252,0.46331300000000003,0.0,True,True,0.5713949585802748,False,0.4,False,0.5,Voting,Voting,True,0.5509273037611154
1.400259,4.278992,8.722365,1.488434,260.227538,0.268727,0.0,True,True,0.7094652497987907,True,0.8,True,0.9999999999999998,RandomForest,RandomForest,True,0.7999859174882167
1.0,4.0,5.0,2.0,2.0,0.0,0.0,False,True,0.5807949184813689,False,0.3,False,0.29999999999999993,RandomForest,RandomForest,False,0.30004364937267936
1.0,6.0,2.0,2.0,3.0,0.0,0.0,False,False,0.15264079995944388,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.3747687778302513e-05
1.0,1.0,1.0,2.0,5.0,0.0,0.0,False,False,0.15799258832407995,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.4548997818160945e-05
1.0,4.0,1.0,2.0,4.0,0.0,0.0,False,False,0.14259188943571022,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.2146056450571456e-05
1.0,3.0,0.0,2.0,2.0,0.0,0.0,False,False,0.1272848946757683,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,1.9781563855124015e-05
1.0,5.0,1.0,2.0,2.0,0.0,0.0,False,False,0.13704703138545415,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.125374498150812e-05
1.0,5.0,0.0,2.0,3.0,0.0,0.0,False,False,0.11808080977727133,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,1.8351998237772815e-05
1.0,3.0,1.0,1.5,6.0,0.0,0.0,False,False,0.1143591384741722,False,0.0,False,0.10000000000000002,RandomForest,RandomForest,False,1.7778897139807943e-05
1.0,4.0,3.0,2.0,34.0,0.0,0.0,False,False,0.1934069313255833,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,3.012464164842849e-05
1.0,1.0,1.0,2.0,5.0,0.0,0.0,False,False,0.15799258832407995,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.4548997818160945e-05
1.0,3.0,3.0,2.0,2.0,0.0,0.0,False,False,0.1963457441822696,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,3.062305234770781e-05
1.0,3.0,1.0,2.0,2.0,0.0,0.0,False,False,0.1476621792031494,False,0.0,False,2.2204460492503185e-16,RandomForest,RandomForest,False,2.294285355347469e-05
1.0,1.0,5.0,2.0,12.0,0.0,0.0,False,True,0.6017158592407092,False,0.2,False,0.29999999999999993,RandomForest,RandomForest,False,0.2000626493919938
1.0,0.0,4.0,2.0,11.0,0.0,0.0,False,True,0.5769000438184319,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.99993405106212
1.0,0.0,4.0,2.0,12.0,0.0,0.0,False,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,False,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,False,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,False,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,False,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,False,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,False,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,False,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,True,0.5770168932312659,True,1.0,True,0.9999999999999998,RandomForest,RandomForest,True,0.9999342572215428
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
1.0,0.0,4.0,2.0,12.0,0.0,0.0,True,False,0.2274404312264775,True,0.5759177489177489,True,0.5004329173166179,RandomForest,RandomForest,True,0.5758693144029652
