dit,cbo,lcom,ce,lcom3,loc,moa,ic,cbm,max_cc,buggy,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
1.0,3.0,26.0,0.0,0.75,134.0,0.0,0.0,0.0,1.0,False,False,0.04813676655424417,False,0.0,False,0.23168059445728584,AdaBoost,AdaBoost,False,0.23033346354743908
1.0,3.0,26.0,0.0,0.75,134.0,0.0,0.0,0.0,1.0,False,False,0.04813676655424417,False,0.0,False,0.23168059445728584,AdaBoost,AdaBoost,False,0.23033346354743908
1.0,0.0,0.0,0.0,2.0,36.604874,0.0,0.0,0.0,0.0,True,False,0.04953279415006512,False,0.0,False,0.14513290617663946,AdaBoost,AdaBoost,False,0.1443580224419291
2.0,4.0,3.0,4.0,1.5,39.0,0.0,1.0,1.0,1.0,True,False,0.09280609949920916,False,0.2,False,0.4372110016414596,AdaBoost,AdaBoost,False,0.4355441587696886
2.0,4.0,3.0,4.0,1.5,39.0,0.0,1.0,1.0,1.0,False,False,0.09280609949920916,False,0.2,False,0.4372110016414596,AdaBoost,AdaBoost,False,0.4355441587696886
1.0,0.0,0.0,0.0,2.0,35.523092999999996,0.0,0.0,0.0,0.0,True,False,0.049415250041316916,False,0.0,False,0.14614192012588348,AdaBoost,AdaBoost,False,0.14534966975291327
1.574086,8.641503,55.748511,4.526902,2.0,36.972375,0.0,0.034499,0.536378,1.0,True,False,0.4513663888401864,True,0.8,True,0.7362872612083315,AdaBoost,AdaBoost,True,0.7356065914536045
2.0,10.162085000000001,2.0,10.315059,1.171106,261.02520899999996,1.0,1.0,1.0,6.5679229999999995,True,True,0.8003250830931212,True,1.0,True,0.9143418657340354,AdaBoost,AdaBoost,True,0.9142699503330773
1.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,False,False,0.04278964308927849,False,0.0,False,0.04767384428742037,AdaBoost,AdaBoost,False,0.047499538349775376
1.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,False,False,0.04278964308927849,False,0.0,False,0.04767384428742037,AdaBoost,AdaBoost,False,0.047499538349775376
1.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,False,False,0.04278964308927849,False,0.0,False,0.04767384428742037,AdaBoost,AdaBoost,False,0.047499538349775376
1.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,False,False,0.0490351646096788,False,0.0,False,0.14458558442677805,AdaBoost,AdaBoost,False,0.14380210993025808
1.0,1.0,21.0,1.0,0.740741,109.0,1.0,1.0,1.0,7.0,False,False,0.2144019753397063,True,0.6,True,0.5620203827292338,Voting,Voting,False,0.23466210741789903
1.0,1.0,21.0,1.0,0.740741,109.0,1.0,1.0,1.0,7.0,False,False,0.2144019753397063,True,0.6,True,0.5620203827292338,Voting,Voting,False,0.23466210741789903
1.0,1.0,21.0,1.0,0.740741,109.0,1.0,1.0,1.0,7.0,True,False,0.2144019753397063,True,0.6,True,0.5620203827292338,AdaBoost,Voting,False,0.23466210741789903
1.0,10.0,4.0,9.0,1.3,241.0,1.0,0.0,0.0,3.0,False,False,0.20017269105960792,True,0.6333333333333334,False,0.35553612767411896,AdaBoost,AdaBoost,False,0.35597601961059544
1.0,8.341317,82.031068,1.4354930000000001,0.8303790000000001,131.539476,1.6522270000000001,1.0,1.0,7.0,True,False,0.4592934899301924,True,0.6083333333333333,True,0.6275699151377088,AdaBoost,AdaBoost,True,0.6270643091079828
2.0,4.102741,1.001358,4.0,1.529419,47.961271,0.0,1.0,1.0,1.0,True,False,0.427206849331788,False,0.4,True,0.5048010861901984,AdaBoost,AdaBoost,True,0.5042094384073758
1.0,10.0,69.0,0.0,0.785714,213.0,0.0,1.0,1.0,7.0,False,True,0.779971083857193,False,0.4,True,0.5121162813967867,RandomForest,RandomForest,False,0.40814819861442675
1.0,10.0,69.0,0.0,0.785714,213.0,0.0,1.0,1.0,7.0,False,True,0.779971083857193,False,0.4,True,0.5121162813967867,RandomForest,RandomForest,False,0.40814819861442675
1.0,10.0,69.0,0.0,0.785714,213.0,0.0,1.0,1.0,7.0,True,True,0.779971083857193,False,0.4,True,0.5121162813967867,AdaBoost,RandomForest,False,0.40814819861442675
2.0,10.601493,70.565086,11.380177,2.0,99.28376899999999,0.0,0.18060199999999998,0.800613,1.0,True,True,0.6775301280327107,True,0.9,True,0.7323669629101118,AdaBoost,AdaBoost,True,0.7327534680357863
2.0,10.259289,33.811425,10.546531,2.0,103.67116800000001,0.0,0.0,0.0,1.7712130000000001,True,False,0.1752294667288529,False,0.1,False,0.43149614161014416,AdaBoost,AdaBoost,False,0.42958881225116613
1.0964770000000001,11.691375,81.39366600000002,5.061039,1.550758,110.025931,1.300635,0.288721,0.20086700000000002,2.30607,True,False,0.3778640050493445,True,0.8,True,0.7439176415359744,AdaBoost,AdaBoost,True,0.7429573321485468
1.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,True,False,0.04705588748769796,False,0.0,False,0.11492413824603738,AdaBoost,AdaBoost,False,0.11437932947017357
1.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,False,False,0.04705588748769796,False,0.0,False,0.11492413824603738,AdaBoost,AdaBoost,False,0.11437932947017357
1.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,False,False,0.04705588748769796,False,0.0,False,0.11492413824603738,AdaBoost,AdaBoost,False,0.11437932947017357
1.0,7.0,83.0,1.0,0.9047620000000001,129.0,1.0,1.0,1.0,7.0,False,True,0.8055516353863759,False,0.4083333333333334,True,0.5242477251955009,RandomForest,RandomForest,False,0.41484975877058705
1.0,8.0,83.0,1.0,0.9047620000000001,129.0,1.0,1.0,1.0,7.0,False,True,0.804678545634367,False,0.4083333333333334,True,0.5275624784847464,RandomForest,RandomForest,False,0.4169759593036296
1.802745,9.976828,75.614063,7.7702860000000005,2.0,13.960734,0.0,0.428737,0.5607409999999999,1.0,True,False,0.34812814959298305,True,0.7,False,0.4909412684132317,RandomForest,RandomForest,True,0.6863065485031351
1.316298,4.150924,26.316034000000002,2.234271,1.179442,97.740404,0.089213,0.168708,0.0285,5.747166,True,False,0.4626660348871766,True,0.8,True,0.5370172663740936,AdaBoost,AdaBoost,True,0.5376637442918399
1.0,9.0,4.0,9.0,1.27451,223.0,0.0,0.0,0.0,5.0,False,False,0.21644682876299312,False,0.1,False,0.32897439483332663,AdaBoost,AdaBoost,False,0.3278573815156634
1.0,2.0,37.0,1.0,0.85,109.0,1.0,1.0,1.0,7.0,False,False,0.27275133547006103,False,0.5,False,0.14460026973675474,AdaBoost,AdaBoost,False,0.146184949910137
1.0,2.0,37.0,1.0,0.85,109.0,1.0,1.0,1.0,7.0,False,False,0.27275133547006103,False,0.5,False,0.14460026973675474,AdaBoost,AdaBoost,False,0.146184949910137
1.0,2.0,37.0,1.0,0.85,109.0,1.0,1.0,1.0,7.0,False,False,0.26470488590676183,False,0.0,False,0.15161727596222055,AdaBoost,AdaBoost,False,0.15150521231598507
1.0,9.0,0.0,0.0,0.666667,140.0,0.0,0.0,0.0,2.0,False,False,0.04023679981721893,False,0.0,False,0.06783913526986908,AdaBoost,AdaBoost,False,0.06751639577789487
2.0,10.0,2.0,10.0,1.166667,202.0,1.0,1.0,1.0,7.0,True,True,0.7554738479919191,True,0.8,True,0.774600688680779,AdaBoost,AdaBoost,True,0.774618866298085
1.0,5.0,0.0,4.0,0.166667,52.0,0.0,0.0,0.0,1.0,False,False,0.033756539354447924,False,0.0,False,0.11533450169280487,AdaBoost,AdaBoost,False,0.11466639843303392
1.0,5.0,0.0,4.0,0.166667,52.0,0.0,0.0,0.0,1.0,False,False,0.033756539354447924,False,0.0,False,0.11533450169280487,AdaBoost,AdaBoost,False,0.11466639843303392
2.0,11.0,3.0,7.0,2.0,93.0,0.0,0.0,0.0,4.0,False,False,0.1256588316105023,False,0.0,False,0.35492435560334906,AdaBoost,AdaBoost,False,0.3529419658939651
2.0,11.172905,71.918769,10.399649,2.0,83.085307,0.0,0.23082399999999997,0.42537299999999995,1.0,True,True,0.7169994908649242,True,0.9,True,0.8572864175247735,AdaBoost,AdaBoost,True,0.8569399280496515
1.0,5.0,0.0,5.0,0.5,94.0,0.0,0.0,0.0,1.0,False,False,0.05342706936546523,False,0.0,False,0.12743620460020105,AdaBoost,AdaBoost,False,0.1267534280291573
1.0,5.0,0.0,5.0,0.5,94.0,0.0,0.0,0.0,1.0,False,False,0.05342706936546523,False,0.0,False,0.12743620460020105,AdaBoost,AdaBoost,False,0.1267534280291573
1.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,False,False,0.17275009741787464,True,0.6583333333333333,False,0.4936395710563934,AdaBoost,AdaBoost,False,0.4933254487783101
1.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,False,False,0.17275009741787464,True,0.6583333333333333,False,0.4936395710563934,AdaBoost,AdaBoost,False,0.4933254487783101
1.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,False,False,0.17275009741787464,True,0.6583333333333333,False,0.4936395710563934,AdaBoost,AdaBoost,False,0.4933254487783101
2.0,10.0,2.0,10.0,1.125,118.0,1.0,1.0,1.0,1.0,False,False,0.2074836211291025,False,0.1,False,0.1983077309165268,AdaBoost,AdaBoost,False,0.19801211211162123
1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,False,False,0.17221308024724966,True,0.5583333333333333,False,0.4833178248912704,AdaBoost,AdaBoost,False,0.4825199158710974
2.0,11.0,28.0,11.0,2.0,87.0,0.0,0.0,0.0,1.0,False,False,0.1970839095044312,False,0.3583333333333333,True,0.5219278994000914,AdaBoost,AdaBoost,True,0.5202486078144912
1.0,5.0,4.0,4.0,1.142857,128.0,2.0,0.0,0.0,2.0,False,False,0.06533090030072831,False,0.0,False,0.35453722491345824,AdaBoost,AdaBoost,False,0.35234827223342147
1.0,5.0,4.0,4.0,1.142857,128.0,2.0,0.0,0.0,2.0,False,False,0.06533090030072831,False,0.0,False,0.35453722491345824,AdaBoost,AdaBoost,False,0.35234827223342147
1.0,5.0,4.0,4.0,1.142857,128.0,2.0,0.0,0.0,2.0,False,False,0.06533090030072831,False,0.0,False,0.35453722491345824,AdaBoost,AdaBoost,False,0.35234827223342147
1.0,8.0,0.0,0.0,0.666667,140.0,0.0,0.0,0.0,2.0,False,False,0.15135608155609015,False,0.06190476190476193,False,0.12422081002546236,AdaBoost,AdaBoost,False,0.1241072041143875
1.208397,4.2455169999999995,4.439865,3.8841690000000004,2.0,24.443069,0.0,0.0,0.0,0.194628,True,False,0.4183718001748223,True,0.9,True,0.6649937371997308,AdaBoost,AdaBoost,True,0.6649721134850362
1.0,5.0,0.0,4.0,0.25,63.0,1.0,0.0,0.0,3.0,False,False,0.040505610835702775,False,0.22727272727272724,False,0.18279913876852266,AdaBoost,AdaBoost,False,0.18245645233993446
1.0,5.0,0.0,4.0,0.25,63.0,1.0,0.0,0.0,3.0,False,False,0.040505610835702775,False,0.22727272727272724,False,0.18279913876852266,AdaBoost,AdaBoost,False,0.18245645233993446
2.0,10.038639,2.0,10.013195,1.200447,257.080895,1.0,1.0,1.0,6.578937,True,True,0.7827558180485282,True,1.0,True,0.9138644952277439,AdaBoost,AdaBoost,True,0.9136947313533934
2.0,6.0,2.0,6.0,0.777778,57.0,1.0,0.0,0.0,1.0,True,False,0.05246849230607335,False,0.1,False,0.4144332950138197,AdaBoost,AdaBoost,False,0.4121244787172129
2.0,6.0,2.0,6.0,0.777778,57.0,1.0,0.0,0.0,1.0,False,False,0.05246849230607335,False,0.1,False,0.4144332950138197,AdaBoost,AdaBoost,False,0.4121244787172129
1.0,0.0,0.0,0.0,0.333333,23.0,0.0,0.0,0.0,1.0,False,False,0.02621904731335728,False,0.0,False,0.030075198062228036,AdaBoost,AdaBoost,False,0.02996162788660316
1.0,0.0,0.0,0.0,0.333333,23.0,0.0,0.0,0.0,1.0,False,False,0.02621904731335728,False,0.0,False,0.030075198062228036,AdaBoost,AdaBoost,False,0.02996162788660316
1.0,0.0,0.0,0.0,0.333333,23.0,0.0,0.0,0.0,1.0,False,False,0.02621904731335728,False,0.0,False,0.030075198062228036,AdaBoost,AdaBoost,False,0.02996162788660316
1.281431,6.182606,65.56049399999999,3.3462970000000003,1.8763419999999997,143.140822,0.558293,0.157563,0.646397,3.491843,True,True,0.6154454137043556,True,0.8,True,0.7561534627215094,AdaBoost,AdaBoost,True,0.7558092644222769
1.0,5.0,0.0,5.0,0.5,94.0,0.0,0.0,0.0,1.0,False,False,0.05342706936546523,False,0.0,False,0.12743620460020105,AdaBoost,AdaBoost,False,0.1267534280291573
1.0,0.0,1.0,0.0,2.0,45.0,0.0,0.0,0.0,4.0,False,False,0.08182731313744321,False,0.2,False,0.3054515381885186,AdaBoost,AdaBoost,False,0.3043209118047396
1.0,0.0,1.0,0.0,2.0,45.0,0.0,0.0,0.0,4.0,False,False,0.08182731313744321,False,0.2,False,0.3054515381885186,AdaBoost,AdaBoost,False,0.3043209118047396
1.0,8.0,0.0,0.0,0.625,115.0,0.0,1.0,1.0,6.0,False,False,0.11931899112655725,False,0.05,False,0.13500307118323204,AdaBoost,AdaBoost,False,0.13466505493632044
2.0,8.0,15.0,8.0,2.0,83.0,0.0,0.0,0.0,2.0,False,False,0.13476910065358325,False,0.1,False,0.2841220982455041,AdaBoost,AdaBoost,False,0.2829875033107294
2.0,8.0,15.0,8.0,2.0,83.0,0.0,0.0,0.0,2.0,False,False,0.13476910065358325,False,0.1,False,0.2841220982455041,AdaBoost,AdaBoost,False,0.2829875033107294
2.0,8.0,15.0,8.0,2.0,83.0,0.0,0.0,0.0,2.0,False,False,0.13476910065358325,False,0.1,False,0.2841220982455041,AdaBoost,AdaBoost,False,0.2829875033107294
1.0,11.0,7.0,1.0,0.88,41.0,1.0,0.0,0.0,1.0,False,False,0.04058116304152583,False,0.0,False,0.1483973082821595,AdaBoost,AdaBoost,False,0.14752679143698164
1.0,11.0,7.0,1.0,0.88,41.0,1.0,0.0,0.0,1.0,False,False,0.04058116304152583,False,0.0,False,0.1483973082821595,AdaBoost,AdaBoost,False,0.14752679143698164
1.0,11.0,7.0,1.0,0.88,41.0,1.0,0.0,0.0,1.0,False,False,0.04058116304152583,False,0.0,False,0.1483973082821595,AdaBoost,AdaBoost,False,0.14752679143698164
2.0,5.189024,2.782685,4.4158940000000015,0.857915,41.339009000000004,0.960959,0.173214,0.660192,1.0,True,False,0.3781200111918903,True,1.0,True,0.6163616943030398,AdaBoost,AdaBoost,True,0.6168127647598742
2.0,11.0,21.0,11.0,2.0,80.0,0.0,0.0,0.0,1.0,False,False,0.1804071516350032,False,0.2333333333333333,False,0.41641637055908426,AdaBoost,AdaBoost,False,0.41498259078828476
2.0,11.0,21.0,11.0,2.0,80.0,0.0,0.0,0.0,1.0,False,False,0.1804071516350032,False,0.2333333333333333,False,0.41641637055908426,AdaBoost,AdaBoost,False,0.41498259078828476
2.0,11.0,21.0,11.0,2.0,80.0,0.0,0.0,0.0,1.0,False,False,0.1804071516350032,False,0.2333333333333333,False,0.41641637055908426,AdaBoost,AdaBoost,False,0.41498259078828476
1.0,8.0,66.0,5.0,2.0,12.0,0.0,0.0,0.0,1.0,False,False,0.20274629613794007,False,0.13333333333333333,False,0.18116761299756629,AdaBoost,AdaBoost,False,0.1810833373907399
2.0,10.0,36.0,10.0,2.0,80.0,0.0,0.0,0.0,1.0,False,False,0.19388625668161166,False,0.175,False,0.27097663782990233,AdaBoost,AdaBoost,False,0.2703878457735899
2.0,10.0,36.0,10.0,2.0,80.0,0.0,0.0,0.0,1.0,False,False,0.19388625668161166,False,0.175,False,0.27097663782990233,AdaBoost,AdaBoost,False,0.2703878457735899
2.0,10.0,36.0,10.0,2.0,80.0,0.0,0.0,0.0,1.0,False,False,0.19388625668161166,False,0.175,False,0.27097663782990233,AdaBoost,AdaBoost,False,0.2703878457735899
1.0,11.0,0.0,10.0,0.5,237.0,2.0,0.0,0.0,4.0,False,False,0.4726547224934413,False,0.3,False,0.4145435185831535,AdaBoost,AdaBoost,False,0.41436391333599826
1.0,11.0,0.0,10.0,0.5,237.0,2.0,0.0,0.0,4.0,False,False,0.4726547224934413,False,0.3,False,0.4145435185831535,AdaBoost,AdaBoost,False,0.41436391333599826
1.0,2.0,1.0,1.0,0.5,187.0,1.0,0.0,0.0,3.0,False,False,0.05667793870730156,False,0.0,False,0.1419291084828145,AdaBoost,AdaBoost,False,0.14115811545586796
1.0,11.0,0.0,10.0,0.5,234.0,2.0,0.0,0.0,4.0,False,False,0.4708359240929498,False,0.3,False,0.4173601812305066,AdaBoost,AdaBoost,False,0.4171548153299567
2.0,10.0,2.0,10.0,1.1348610000000001,261.02415099999996,1.0,1.0,1.0,6.015229,True,True,0.7653398741998121,True,0.9,True,0.8966604148921056,AdaBoost,AdaBoost,True,0.8962151602282966
1.0,5.0,20.0,1.0,0.791667,99.0,1.0,1.0,1.0,7.0,False,True,0.5381385210328448,False,0.475,True,0.5431711525153503,RandomForest,RandomForest,False,0.48005347707170737
1.0,5.0,20.0,1.0,0.791667,99.0,1.0,1.0,1.0,7.0,False,True,0.5381385210328448,False,0.475,True,0.5431711525153503,RandomForest,RandomForest,False,0.48005347707170737
1.0,5.0,20.0,1.0,0.791667,99.0,1.0,1.0,1.0,7.0,False,True,0.5381385210328448,False,0.475,True,0.5431711525153503,RandomForest,RandomForest,False,0.48005347707170737
1.0,7.0,11.0,6.0,1.0857139999999998,169.0,0.0,0.0,0.0,5.0,False,False,0.15151161589039544,False,0.0,False,0.22573319624784505,AdaBoost,AdaBoost,False,0.22472193963027792
1.0,7.0,11.0,6.0,1.0857139999999998,169.0,0.0,0.0,0.0,5.0,False,False,0.15151161589039544,False,0.0,False,0.22573319624784505,AdaBoost,AdaBoost,False,0.22472193963027792
1.0,7.0,11.0,6.0,1.0857139999999998,169.0,0.0,0.0,0.0,5.0,False,False,0.15151161589039544,False,0.0,False,0.22573319624784505,AdaBoost,AdaBoost,False,0.22472193963027792
1.832395,8.235650999999999,13.639029999999998,3.4651989999999997,2.0,25.645761,0.0,0.0,0.0,1.0,True,False,0.4067158325814975,False,0.1,True,0.6817475098891538,AdaBoost,AdaBoost,True,0.6788513454389553
1.0,3.0,63.0,1.0,0.828571,152.0,1.0,1.0,1.0,7.0,False,True,0.7328982364346222,True,0.9,True,0.6950300573611978,AdaBoost,AdaBoost,True,0.6958464910832893
1.0,3.0,63.0,1.0,0.828571,152.0,1.0,1.0,1.0,7.0,False,True,0.7328982364346222,True,0.9,True,0.6950300573611978,AdaBoost,AdaBoost,True,0.6958464910832893
1.0,3.0,63.0,1.0,0.828571,152.0,1.0,1.0,1.0,7.0,True,True,0.7328982364346222,True,0.9,True,0.6950300573611978,AdaBoost,AdaBoost,True,0.6958464910832893
2.0,10.0,2.0,10.0,1.125,262.0,1.0,1.0,1.0,6.0,True,True,0.7622701290073222,True,0.9,True,0.8094037325105264,AdaBoost,AdaBoost,True,0.8095857365663089
2.0,11.145217,41.438179,10.221737,2.0,88.709402,0.0,0.0,0.0,2.600896,True,False,0.19944140607740948,False,0.2,True,0.5090909814660979,AdaBoost,AdaBoost,True,0.507520910512385
1.0,3.0,1.0,2.0,0.5,203.0,1.0,0.0,0.0,3.0,False,False,0.06652522178230975,False,0.1,False,0.17248948567308814,AdaBoost,AdaBoost,False,0.17205496933404735
1.0,3.0,1.0,2.0,0.5,203.0,1.0,0.0,0.0,3.0,False,False,0.06652522178230975,False,0.1,False,0.17248948567308814,AdaBoost,AdaBoost,False,0.17205496933404735
1.0,1.2717379999999998,2.893261,0.496263,2.0,9.728326,0.0,0.0,0.0,0.544417,True,False,0.3893615819335921,True,1.0,True,0.8783359785092874,AdaBoost,AdaBoost,True,0.8780224065778927
2.0,5.0,1.0,4.0,2.0,49.0,0.0,1.0,1.0,1.0,True,False,0.44419629060176397,True,0.6230769230769231,True,0.5427737082823566,AdaBoost,AdaBoost,True,0.5428202464601798
2.0,5.0,1.0,4.0,2.0,49.0,0.0,1.0,1.0,1.0,True,False,0.44419629060176397,True,0.6230769230769231,True,0.5427737082823566,AdaBoost,AdaBoost,True,0.5428202464601798
2.0,5.0,1.0,4.0,2.0,49.0,0.0,1.0,1.0,1.0,True,False,0.44419629060176397,True,0.6230769230769231,True,0.5427737082823566,AdaBoost,AdaBoost,True,0.5428202464601798
2.0,5.0,1.0,4.0,2.0,49.0,0.0,1.0,1.0,1.0,True,False,0.44419629060176397,True,0.6230769230769231,True,0.5427737082823566,AdaBoost,AdaBoost,True,0.5428202464601798
2.0,5.0,1.0,4.0,2.0,49.0,0.0,1.0,1.0,1.0,True,False,0.44419629060176397,True,0.6230769230769231,True,0.5427737082823566,AdaBoost,AdaBoost,True,0.5428202464601798
1.0,8.0,9.0,1.0,0.8,79.0,1.0,0.0,0.0,1.0,False,False,0.04088117325734945,False,0.09166666666666666,False,0.2731806277518511,AdaBoost,AdaBoost,False,0.272158135203124
1.0,11.0,13.0,9.0,1.142857,189.0,0.0,0.0,0.0,5.0,False,False,0.2049950049183432,False,0.0,False,0.3861305922510331,AdaBoost,AdaBoost,False,0.38458562217815173
2.0,10.0,28.0,10.0,2.0,83.0,0.0,0.0,0.0,3.0,True,False,0.1665447489956348,False,0.1,False,0.4373994952516657,AdaBoost,AdaBoost,False,0.4358235910109365
2.0,10.0,28.0,10.0,2.0,83.0,0.0,0.0,0.0,3.0,False,False,0.1665447489956348,False,0.1,False,0.4373994952516657,AdaBoost,AdaBoost,False,0.4358235910109365
2.0,10.0,28.0,10.0,2.0,83.0,0.0,0.0,0.0,3.0,False,False,0.1665447489956348,False,0.1,False,0.4373994952516657,AdaBoost,AdaBoost,False,0.4358235910109365
2.0,4.0,1.0,4.0,2.0,33.0,0.0,1.0,1.0,1.0,False,False,0.44242884619239975,True,0.823076923076923,True,0.5355167386965807,Voting,Voting,False,0.4502345467751486
2.0,4.0,1.0,4.0,2.0,30.0,0.0,1.0,1.0,1.0,False,False,0.4416723768514937,True,0.823076923076923,True,0.5265238621028344,Voting,Voting,False,0.4606052893250125
1.0,8.0,30.0,1.0,0.848485,88.0,1.0,0.0,0.0,1.0,False,False,0.05695216778288451,False,0.0,False,0.26212683597614544,AdaBoost,AdaBoost,False,0.2609130886782302
1.0,9.0,0.0,0.0,0.666667,28.0,0.0,0.0,0.0,1.0,False,False,0.1370936436340681,False,0.028571428571428567,False,0.16810078454038385,AdaBoost,AdaBoost,False,0.16761381661095182
1.0,9.0,8.0,8.0,1.1875,151.0,1.0,0.0,0.0,3.0,False,False,0.13564618136271467,False,0.1,False,0.3320585847150801,AdaBoost,AdaBoost,False,0.33095348243787703
1.0,7.0,9.0,1.0,0.8,79.0,1.0,0.0,0.0,1.0,False,False,0.04127562251356102,False,0.15833333333333333,False,0.2354880063741833,AdaBoost,AdaBoost,False,0.2348609064024004
2.0,5.0,1.0,4.0,2.0,29.0,0.0,1.0,2.0,1.0,False,False,0.07408619670785188,True,0.6230769230769231,False,0.4421259460872001,AdaBoost,AdaBoost,False,0.4412506829780694
1.0,11.0,25.0,8.0,0.388889,284.0,2.0,0.0,0.0,6.0,False,False,0.2082638374722688,False,0.1,False,0.3274607461264505,AdaBoost,AdaBoost,False,0.3265252914274813
1.0,9.780702999999999,67.32123100000001,0.158897,0.787749,189.15809099999998,0.067511,1.0,1.0,7.0,True,True,0.5118010834713737,False,0.4080952380952381,False,0.4827173245151494,Voting,Voting,True,0.5094522056205264
2.0,5.0,1.0,4.0,2.0,17.0,0.0,1.0,2.0,1.0,False,False,0.07196780475308054,True,0.6230769230769231,False,0.4304315882930513,AdaBoost,AdaBoost,False,0.43027592435777823
2.0,5.0,1.0,4.0,2.0,17.0,0.0,1.0,2.0,1.0,False,False,0.07196780475308054,True,0.6230769230769231,False,0.4304315882930513,AdaBoost,AdaBoost,False,0.43027592435777823
2.0,5.0,1.0,4.0,2.0,17.0,0.0,1.0,2.0,1.0,False,False,0.07196780475308054,True,0.6230769230769231,False,0.4304315882930513,AdaBoost,AdaBoost,False,0.43027592435777823
2.0,5.0,1.0,4.0,2.0,17.0,0.0,1.0,2.0,1.0,False,False,0.07196780475308054,True,0.6230769230769231,False,0.4304315882930513,AdaBoost,AdaBoost,False,0.43027592435777823
2.0,5.0,1.0,4.0,2.0,17.0,0.0,1.0,2.0,1.0,False,False,0.07196780475308054,True,0.6230769230769231,False,0.4304315882930513,AdaBoost,AdaBoost,False,0.43027592435777823
2.0,5.0,1.0,4.0,2.0,17.0,0.0,1.0,2.0,1.0,False,False,0.07196780475308054,True,0.6230769230769231,False,0.4304315882930513,AdaBoost,AdaBoost,False,0.43027592435777823
2.0,5.0,1.0,4.0,2.0,17.0,0.0,1.0,2.0,1.0,False,False,0.07196780475308054,True,0.6230769230769231,False,0.4304315882930513,AdaBoost,AdaBoost,False,0.43027592435777823
2.0,5.0,1.0,4.0,2.0,17.0,0.0,1.0,2.0,1.0,False,False,0.07196780475308054,True,0.6230769230769231,False,0.4304315882930513,AdaBoost,AdaBoost,False,0.43027592435777823
2.0,10.0,36.0,10.0,2.0,77.0,0.0,0.0,0.0,1.0,False,False,0.16612374402950555,False,0.0,False,0.16052201130362176,AdaBoost,AdaBoost,False,0.16004305654026413
1.0,11.912195,55.0,3.8424139999999998,2.0,11.0,0.0,0.0,0.0,1.0,True,False,0.4546706302344741,True,0.8,True,0.587851214827825,AdaBoost,AdaBoost,True,0.5876402689959531
1.6418650000000001,8.988781,24.276548000000002,5.971066,2.0,19.7309,0.0,0.0,0.0,1.0,True,False,0.42662230366282894,False,0.2,True,0.5172180588984167,AdaBoost,AdaBoost,True,0.5160671719704215
2.0,4.0,1.0,3.0,2.0,11.0,0.0,1.0,1.0,1.0,False,False,0.4280015817926209,True,0.823076923076923,True,0.5022256592507404,Voting,Voting,False,0.434786231570162
2.0,4.0,1.0,3.0,2.0,11.0,0.0,1.0,1.0,1.0,False,False,0.4280015817926209,True,0.823076923076923,True,0.5022256592507404,Voting,Voting,False,0.434786231570162
1.877344,5.048847,4.089568,1.107717,2.0,8.382800999999999,0.0,0.0,0.0,1.0,True,False,0.3792134952968967,False,0.3,False,0.2168381701421504,AdaBoost,AdaBoost,False,0.21745787294617405
1.0,4.84926,61.86789399999999,1.0,0.790776,153.600988,1.0,1.0,1.0,7.0,True,True,0.5371653163501809,True,0.5333333333333333,True,0.5210790428650156,AdaBoost,AdaBoost,True,0.5211447179171059
1.0,2.0,31.0,0.0,0.86,64.0,0.0,0.0,0.0,1.0,False,False,0.05527844176933727,False,0.1,False,0.1674737625800528,AdaBoost,AdaBoost,False,0.1670418086522007
1.0,2.0,31.0,0.0,0.86,64.0,0.0,0.0,0.0,1.0,False,False,0.05527844176933727,False,0.1,False,0.1674737625800528,AdaBoost,AdaBoost,False,0.1670418086522007
1.0,2.0,31.0,0.0,0.86,64.0,0.0,0.0,0.0,1.0,False,False,0.05527844176933727,False,0.1,False,0.1674737625800528,AdaBoost,AdaBoost,False,0.1670418086522007
2.0,10.0,21.0,10.0,2.0,71.0,0.0,0.0,0.0,1.0,False,False,0.1383798482146781,False,0.0,False,0.16378458067863189,AdaBoost,AdaBoost,False,0.1632338482114979
1.0,1.0,9.0,0.0,0.755556,155.0,0.0,0.0,0.0,3.0,False,False,0.059819759330653276,False,0.1,False,0.10258918147691157,AdaBoost,AdaBoost,False,0.1024950621799801
