cbo,ca,npm,dam,mfa,max_cc,buggy,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
3.0,3.0,3.0,0.25,0.0,1.0,True,True,0.9998474463459956,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9998474463459981
1.068965,1.151347,0.714209,0.562455,0.0,3.972026,False,False,0.15761851254407744,False,0.1,False,2.2204460492503185e-16,Voting,Voting,False,0.15761851181048847
2.289739,1.273512,0.0,0.0,0.258346,2.0,False,False,0.010555248513802228,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.010555222763802932
2.0,1.0,2.0,0.0,0.8,1.0,True,True,0.9788032393610346,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9788032393616244
2.563346,1.409715,0.0,0.0,0.043697,2.0,False,False,0.020475158441352552,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.020475154197033763
2.0,2.0,4.0,0.75,0.0,1.0,True,True,0.9999811972188924,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999811972188934
1.161881,1.239835,0.441219,0.234157,0.032275,2.295591,False,False,0.030550654247294525,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.03055042357457797
2.061116,1.1882700000000002,1.395712,0.268183,0.442675,2.382107,False,False,0.12460882700395087,False,0.0,False,0.2,Voting,Voting,False,0.12460882709557142
7.0,2.0,3.0,0.0,0.9534879999999999,1.0,True,True,0.9999613970540832,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999613970541422
7.0,2.0,3.0,0.0,0.9534879999999999,1.0,True,True,0.9999613970540832,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999613970541422
7.0,2.0,3.0,0.0,0.9534879999999999,1.0,True,True,0.9999613970540832,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999613970541422
7.0,2.0,3.0,0.0,0.9534879999999999,1.0,True,True,0.9999613970540832,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999613970541422
7.0,2.0,3.0,0.0,0.9534879999999999,1.0,True,True,0.9999613970540832,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999613970541422
6.0,1.0,3.0,0.0,0.9523809999999999,1.0,True,True,0.9999665259369732,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999665259369841
6.0,1.0,3.0,0.0,0.9523809999999999,1.0,True,True,0.9999665259369732,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999665259369841
2.2421450000000003,1.301941,0.0,0.0,0.458481,2.0,False,False,0.006621487321356929,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.006621476068281044
2.472483,1.536027,0.0,0.0,0.027068000000000002,2.0,False,False,0.02362799726977646,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.023627994464687645
2.3949849999999997,1.393757,0.0,0.0,0.122143,2.0,False,False,0.015625228523484132,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.015625221060690773
7.0,2.0,3.0,0.0,0.9523809999999999,1.0,True,True,0.9999792327338279,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999792327338372
2.482166,1.465816,0.0,0.0,0.307462,2.0,False,False,0.0111422226059354,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.011142221218633536
4.0,2.0,4.0,0.666667,0.0,2.0,True,True,0.9999804537882026,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999804537882061
2.0,1.0,2.0,0.0,0.0,1.0,True,True,0.9575138184370836,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9575138184372711
1.8477720000000002,1.362219,1.11937,0.107918,0.150558,2.178729,False,False,0.11929284028694588,False,0.2,False,0.10000000000000002,Voting,Voting,False,0.11929284022391409
2.192381,1.170108,1.094458,0.14039300000000002,0.4467060000000001,2.416182,False,False,0.060930366826065875,False,0.2,False,0.10000000000000002,Voting,Voting,False,0.06093036687123405
1.5615809999999999,1.0,0.769466,0.6496029999999999,0.182078,4.715484,False,False,0.004726696104316303,False,0.1,False,2.2204460492503185e-16,Voting,Voting,False,0.0047266961012351226
2.0,2.0,2.0,0.0,0.0,1.0,True,True,0.9959303765032118,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9959303765032133
2.441466,1.465088,0.0,0.0,0.487645,2.0,False,False,0.007446883192805964,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.007446882200675158
2.5977189999999997,1.5530000000000002,0.0,0.0,0.28499,2.0,False,False,0.013899352154504505,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013899351727126606
1.4226889999999999,1.159229,0.745233,0.669296,0.047067000000000005,2.3464720000000003,False,False,0.054091479251216636,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.054091470236379585
2.846693,1.065169,0.0,0.0,0.48376199999999997,2.0,False,False,0.011499596443240443,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.011499595979473339
2.158973,1.183229,0.534606,0.0,0.8814780000000001,0.608338,False,False,0.10651685384962756,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.1065155951682554
2.8998630000000003,1.206309,0.0,0.0,0.492991,2.0,False,False,0.011172536970237115,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.011172536802866987
2.2018869999999997,1.325559,0.78083,0.16328299999999998,0.441596,2.174353,False,False,0.03799533545464665,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.03799533519942254
2.2315959999999997,1.321791,0.0,0.0,0.454452,2.0,False,False,0.006594228181558956,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.0065942170359430475
2.294225,1.1640620000000002,0.0,0.0,0.478498,2.0,False,False,0.006921571446956397,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.006921557403269068
2.161567,1.2675969999999999,0.633259,0.0,0.8320420000000001,0.609179,False,False,0.13528600489000162,False,0.0,False,0.10000000000000002,Voting,Voting,False,0.13528592749249058
2.75577,1.018535,0.012703,0.0,0.510318,1.333281,False,False,0.0332501423018964,False,0.4,False,0.4000000000000001,Voting,Voting,False,0.033250628187508825
2.5079830000000003,1.400929,0.0,0.0,0.470418,2.0,False,False,0.007968236675338268,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.007968235765759082
2.9623169999999996,1.219001,0.0,0.0,0.47995299999999996,2.0,False,False,0.012082420332585391,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.012082420219261624
2.697196,1.0,0.261389,0.151115,0.41227600000000003,2.097457,False,False,0.01897977212511852,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01897977147769622
2.523075,1.315611,0.0,0.0,0.23194099999999998,2.0,False,False,0.013800003335169628,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.0138000002832361
2.540302,1.201519,0.0,0.0,0.471045,2.0,False,False,0.008587017798092816,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.008587015756054733
2.931292,1.123807,0.0,0.0,0.499503,2.0,False,False,0.011681386480202088,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.011681386280901773
1.77853,1.0180280000000002,0.111759,0.333717,0.284664,2.6507389999999997,False,False,0.0025595984034797147,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.002559596823400035
2.927428,1.192839,0.0,0.0,0.4950100000000001,2.0,False,False,0.01145062103407208,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.011450620883985886
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013028990370635232,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013028990143008547
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01336373925312232
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
3.0,1.0,0.0,0.0,0.5,2.0,False,False,0.013363739302983216,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.013363739216280524
